center_id,name,address,state_name,district_name,block_name,pincode,lat,long,from,to,fee_type,sessions,session_id,date,available_capacity,min_age_limit,vaccine,slots,available_capacity_dose1,available_capacity_dose2
555517,CHC Dadra,Dadra Zariyamora Community Health Center,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,20,72,09:00:00,17:00:00,Free,"[{'session_id': '9c2559cf-8bad-47f6-b436-0404ff77aab5', 'date': '25-05-2021', 'available_capacity': 46, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 21, 'available_capacity_dose2': 25}, {'session_id': '6131603e-23a2-4fbd-8270-6d8bd7633e17', 'date': '26-05-2021', 'available_capacity': 49, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 24, 'available_capacity_dose2': 25}, {'session_id': '15cefee4-4c4d-4d83-92e2-a5ed54fb3a20', 'date': '27-05-2021', 'available_capacity': 49, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 24, 'available_capacity_dose2': 25}, {'session_id': '84749a9d-25aa-4473-84c0-58f3ce53df81', 'date': '28-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '0d078c3b-18e8-4dc6-9aec-4a41d3a1d921', 'date': '29-05-2021', 'available_capacity': 47, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 22, 'available_capacity_dose2': 25}, {'session_id': '4db4e83a-bd27-4b13-9b4c-be81f3c215c9', 'date': '30-05-2021', 'available_capacity': 48, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 23, 'available_capacity_dose2': 25}, {'session_id': 'ee666cfd-2d5b-43b7-9ef0-b124ca614a09', 'date': '31-05-2021', 'available_capacity': 48, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 23, 'available_capacity_dose2': 25}]",9c2559cf-8bad-47f6-b436-0404ff77aab5,25-05-2021,46,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",21,25
555511,PHC Randha,Primary Health Center Randha Mota Randha Battlion Campus Randha,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:00:00,17:00:00,Free,"[{'session_id': '7fe99d36-d3a0-4a10-99fb-29b89bb43856', 'date': '25-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'e83bf89b-3b69-4064-8168-50e29300159d', 'date': '26-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '99b2bd58-555e-41b3-9195-e426f053a1f6', 'date': '27-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'f0eff9fd-8f8a-4ed6-b4a0-ec1d9dbed8f3', 'date': '28-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '22ae4e37-d850-4d7e-a490-2183dc5aa2ba', 'date': '29-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '41c77c89-c6d3-4416-b3e8-73c329a07743', 'date': '30-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '9e3e7f96-1b77-4716-8c41-dc10adac4bf1', 'date': '31-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}]",7fe99d36-d3a0-4a10-99fb-29b89bb43856,25-05-2021,50,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",25,25
365481,HWC Sindoni,Sindoni Fatherpada,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:00:00,17:00:00,Free,"[{'session_id': '075403e6-c2af-4f9c-9307-0444f2d25b20', 'date': '29-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",075403e6-c2af-4f9c-9307-0444f2d25b20,29-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
365488,HWC Bedpa,Bedpa Sutharpada,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:00:00,17:00:00,Free,"[{'session_id': '5b904b44-1f0b-46a5-8626-197708015e33', 'date': '29-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",5b904b44-1f0b-46a5-8626-197708015e33,29-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
340018,HWC Luhari,Luhari Near Primary School,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,20,72,09:00:00,17:00:00,Free,"[{'session_id': 'cd125748-36f0-4e93-98c8-bfe42931560f', 'date': '29-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",cd125748-36f0-4e93-98c8-bfe42931560f,29-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
64833,Mhasawad RH,Mhasawad RH Village Mhasawad,Maharashtra,Nandurbar,Shahada,425409,21,74,09:00:00,18:00:00,Free,"[{'session_id': 'e4a903dd-fe73-409d-968d-848ba450827a', 'date': '25-05-2021', 'available_capacity': 49, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 24, 'available_capacity_dose2': 25}]",e4a903dd-fe73-409d-968d-848ba450827a,25-05-2021,49,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']",24,25
606986,Datta Accident Hospital,Jai Shree Datta Accident Hospital Shahada Dongargaon Road,Maharashtra,Nandurbar,Nandurbar,425409,21,74,09:00:00,17:30:00,Paid,"[{'session_id': '049591ed-e911-4e08-ad66-30b25f3acee5', 'date': '25-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",049591ed-e911-4e08-ad66-30b25f3acee5,25-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']",0,0
606962,1. JMFS ACPM Medical College,"Morane, Sakri Road Dhule 424001",Maharashtra,Dhule,Dhule Corporation,424001,20,74,09:00:00,18:00:00,Paid,"[{'session_id': '182a7f2c-63ae-49db-8490-8580511aa40f', 'date': '25-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",182a7f2c-63ae-49db-8490-8580511aa40f,25-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']",0,0
55585,Barhe PHC,Barhe PHC,Maharashtra,Nashik,Surgana,422211,20,73,09:00:00,17:00:00,Free,"[{'session_id': '0d4b342c-c825-4cda-a2a5-1e58b3a1dc0e', 'date': '25-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}, {'session_id': '7384c14c-63fb-4227-bfba-f035e222b0bd', 'date': '28-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",0d4b342c-c825-4cda-a2a5-1e58b3a1dc0e,25-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
675625,Palsan PHC,At Post Alangun Tal.Surgana Dist.Nashik,Maharashtra,Nashik,Surgana,422007,20,73,09:00:00,17:00:00,Free,"[{'session_id': '2807f14e-cb86-4a40-810e-3cdc9446d80c', 'date': '25-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}, {'session_id': '8988ad76-443a-47a6-9fac-66798c8e7d0e', 'date': '28-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",2807f14e-cb86-4a40-810e-3cdc9446d80c,25-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
587167,PHC MANKHED,PHC MANKHED NANASHI BARHE ROADTALUKA SURGANA,Maharashtra,Nashik,Surgana,422207,20,73,09:00:00,17:00:00,Free,"[{'session_id': 'a95eb0b1-6b61-440d-a94b-2a0974844d30', 'date': '25-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}, {'session_id': '2dd42939-69e6-4f9c-abf1-18fb0b4f0760', 'date': '28-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",a95eb0b1-6b61-440d-a94b-2a0974844d30,25-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
57954,Borgaon PHC,AT POST BORGAON NEAR NDCC BANK BORGAON,Maharashtra,Nashik,Surgana,422211,20,73,09:00:00,17:00:00,Free,"[{'session_id': 'a273eadc-361d-4b6d-b168-676a0190e0c4', 'date': '25-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}, {'session_id': 'c7b94305-34ec-438b-9f53-f69e3064c78f', 'date': '28-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",a273eadc-361d-4b6d-b168-676a0190e0c4,25-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
588589,PHC UMBARTHAN,DHARAMPUR ROAD UMBARTHAN TAL.SURGANA DIST. NASHIK,Maharashtra,Nashik,Surgana,422211,20,73,09:00:00,17:00:00,Free,"[{'session_id': '8f5a4769-7084-4dbf-84aa-7e7cad436859', 'date': '25-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}, {'session_id': 'fb7ebd74-6eee-4828-84e0-d37ff50b5fbf', 'date': '28-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",8f5a4769-7084-4dbf-84aa-7e7cad436859,25-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
632589,PHC MANI,AT POST MANI NEAR GIRL SCHOOL MANI,Maharashtra,Nashik,Surgana,422211,20,73,09:00:00,17:00:00,Free,"[{'session_id': '1d3c279e-015e-4b86-b035-a6d0a5000189', 'date': '25-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}, {'session_id': 'bf802ef1-e06d-4034-a6c7-f34f32ec7848', 'date': '28-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",1d3c279e-015e-4b86-b035-a6d0a5000189,25-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
55807,Surgana SC,Surgana SC,Maharashtra,Nashik,Surgana,422211,20,73,09:00:00,17:00:00,Free,"[{'session_id': 'dab2935b-4b02-4f21-80f5-7a9000ee2251', 'date': '25-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}, {'session_id': 'fe7d315d-526b-401e-b223-64361e5bfed9', 'date': '27-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}, {'session_id': 'cb19479b-fd12-4447-b8e2-1ec96de1040d', 'date': '28-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",dab2935b-4b02-4f21-80f5-7a9000ee2251,25-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
701462,Pangarne PHC,AT POST PANGARNE TAL.SURGANA DIST.NASHIK,Maharashtra,Nashik,Surgana,422211,0,0,09:00:00,17:00:00,Free,"[{'session_id': 'e66c09d6-b0aa-46ec-a62f-39f1e6dbee5f', 'date': '25-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}, {'session_id': '1d40f957-8299-4b21-8f46-0f5febe4ef7f', 'date': '28-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",e66c09d6-b0aa-46ec-a62f-39f1e6dbee5f,25-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
589261,Naydongari PHC 123,Naydongari,Maharashtra,Nashik,Nandgaon,424109,20,74,09:00:00,18:00:00,Free,"[{'session_id': 'b90e50b1-9b52-4856-80cf-40c2eec44375', 'date': '29-05-2021', 'available_capacity': 1, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 1}]",b90e50b1-9b52-4856-80cf-40c2eec44375,29-05-2021,1,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']",0,1
365404,HWC Dapada,Dapada Missionpada,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:00:00,17:00:00,Free,"[{'session_id': 'bae7c6c4-73b2-44a6-bee2-b62f6271f28d', 'date': '26-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'bbd8fcd6-9f53-4131-9bc4-7ee1d95fcf11', 'date': '27-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'd25e4ca0-853c-4fcf-8311-3d9dcecae6e2', 'date': '28-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '18e13e74-0a42-442a-8332-ca752de2cc03', 'date': '29-05-2021', 'available_capacity': 48, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 23, 'available_capacity_dose2': 25}, {'session_id': '5dd45d36-ff55-4131-bebe-7cffb06c06a8', 'date': '30-05-2021', 'available_capacity': 49, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 24, 'available_capacity_dose2': 25}, {'session_id': '9f6ad43a-913e-43b5-9745-d5e3cf8293b3', 'date': '31-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}]",bae7c6c4-73b2-44a6-bee2-b62f6271f28d,26-05-2021,50,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",25,25
555584,PHC Mandoni,Primary Health Center Mandoni Patelpada,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:00:00,17:00:00,Free,"[{'session_id': '4172987d-9e74-4711-9bd7-b5de19fa1146', 'date': '26-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'a3917f0c-2d05-4032-92ff-256cce49d83b', 'date': '27-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '64c3ca0f-4f4d-46ed-9157-199a8d1c00cd', 'date': '28-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'b01c4fb2-9273-4be6-9050-caee55d0a074', 'date': '29-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'da831227-acfa-417e-b724-1ae544f8888b', 'date': '30-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '64959b3d-1a1d-480a-a052-68fc6e479ff1', 'date': '31-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}]",4172987d-9e74-4711-9bd7-b5de19fa1146,26-05-2021,50,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",25,25
555697,PHC Rudana,Sub District Hospital Dudhani Road Khanvel,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:00:00,17:00:00,Free,"[{'session_id': 'e79d6847-b388-4647-b943-6608f17be951', 'date': '26-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'e0f7b26d-fa56-4b93-a0d8-aac5ba56a287', 'date': '27-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '9014d4de-ec60-4ecd-89e2-37c2e9872dd4', 'date': '28-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '64adf79b-a7ba-4ac2-9180-2c9a28eca2bb', 'date': '29-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '2aed6ad2-0032-4fd7-b168-09f9549de42d', 'date': '30-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '62de6b9b-af3a-46eb-acf3-dd409dd46a54', 'date': '31-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}]",e79d6847-b388-4647-b943-6608f17be951,26-05-2021,50,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",25,25
